"","ESPECIALIDAD","PERIODO","REGIMEN","CODIGO.ENTIDAD","GENERO","CIUDAD.RESIDENCIA","conteo"
"3042","Medicina General","2022/07","SOAT Y ARL","AT1329","F","PUERTO BOYACA",1
"3043","Medicina General","2022/07","SOAT Y ARL","AT13O9","M","PUERTO BOYACA",1
"3044","Medicina General","2022/07","SOAT Y ARL","FFD001","F","PUERTO BOYACA",4
"3045","Medicina General","2022/07","SOAT Y ARL","RP1407","M","PUERTO BOYACA",2
"3046","Medicina General","2022/07","SOAT Y ARL","RP1425","M","PUERTO BOYACA",1
"3047","Medicina General","2022/07","SUBSIDIADO","CCF006","F","PUERTO BOYACA",2
"3048","Medicina General","2022/07","SUBSIDIADO","CCF023","F","PUERTO BOYACA",1
"3049","Medicina General","2022/07","SUBSIDIADO","CCF090","F","PUERTO BOYACA",82
"3050","Medicina General","2022/07","SUBSIDIADO","CCF090","F","PUERTO TRIUNFO (ANT)",4
"3051","Medicina General","2022/07","SUBSIDIADO","CCF090","M","PUERTO BOYACA",24
"3052","Medicina General","2022/07","SUBSIDIADO","CCF121","F","ANTIOQUIA",1
"3053","Medicina General","2022/07","SUBSIDIADO","EPS002","F","PUERTO BOYACA",2
"3054","Medicina General","2022/07","SUBSIDIADO","EPS002","M","PUERTO BOYACA",1
"3055","Medicina General","2022/07","SUBSIDIADO","EPS005","F","PUERTO BOYACA",3
"3056","Medicina General","2022/07","SUBSIDIADO","EPS005","M","PUERTO BOYACA",1
"3057","Medicina General","2022/07","SUBSIDIADO","EPS008","F","PUERTO BOYACA",3
"3058","Medicina General","2022/07","SUBSIDIADO","EPS010","F","PUERTO BOYACA",3
"3059","Medicina General","2022/07","SUBSIDIADO","EPS010","M","PUERTO BOYACA",2
"3060","Medicina General","2022/07","SUBSIDIADO","EPS016","M","PUERTO BOYACA",1
"3061","Medicina General","2022/07","SUBSIDIADO","EPS017","F","PUERTO BOYACA",8
"3062","Medicina General","2022/07","SUBSIDIADO","EPS017","M","PUERTO BOYACA",4
"3063","Medicina General","2022/07","SUBSIDIADO","EPS037","F","ANTIOQUIA",21
"3064","Medicina General","2022/07","SUBSIDIADO","EPS037","F","CIMITARRA (SANTANDER)",2
"3065","Medicina General","2022/07","SUBSIDIADO","EPS037","F","PUERTO BOYACA",1523
"3066","Medicina General","2022/07","SUBSIDIADO","EPS037","F","PUERTO NARA (ANT)",1
"3067","Medicina General","2022/07","SUBSIDIADO","EPS037","F","PUERTO TRIUNFO (ANT)",12
"3068","Medicina General","2022/07","SUBSIDIADO","EPS037","F","SAN FERNANDO",2
"3069","Medicina General","2022/07","SUBSIDIADO","EPS037","F","VALLEDUPAR",1
"3070","Medicina General","2022/07","SUBSIDIADO","EPS037","M","ANTIOQUIA",13
"3071","Medicina General","2022/07","SUBSIDIADO","EPS037","M","CIMITARRA (SANTANDER)",3
"3072","Medicina General","2022/07","SUBSIDIADO","EPS037","M","CORDOBA",3
"3073","Medicina General","2022/07","SUBSIDIADO","EPS037","M","LA DORADA (CALDAS)",2
"3074","Medicina General","2022/07","SUBSIDIADO","EPS037","M","PUERTO BERRIO",1
"3075","Medicina General","2022/07","SUBSIDIADO","EPS037","M","PUERTO BOYACA",909
"3076","Medicina General","2022/07","SUBSIDIADO","EPS037","M","PUERTO TRIUNFO (ANT)",10
"3077","Medicina General","2022/07","SUBSIDIADO","EPS039","F","PUERTO BOYACA",1
"3078","Medicina General","2022/07","SUBSIDIADO","EPS039","M","PUERTO BOYACA",4
"3079","Medicina General","2022/07","SUBSIDIADO","EPS040","F","PUERTO BOYACA",3
"3080","Medicina General","2022/07","SUBSIDIADO","EPSS40","F","PUERTO BOYACA",1
"3081","Medicina General","2022/07","SUBSIDIADO","ESS024","F","PUERTO BOYACA",1
"3082","Medicina General","2022/07","SUBSIDIADO","ESS053","F","PUERTO BOYACA",1
"3083","Medicina General","2022/07","SUBSIDIADO","ESS053","M","PUERTO BOYACA",2
"3084","Medicina General","2022/07","SUBSIDIADO","ESS091","F","ANTIOQUIA",1
"3085","Medicina General","2022/07","SUBSIDIADO","ESS091","F","PUERTO BOYACA",862
"3086","Medicina General","2022/07","SUBSIDIADO","ESS091","F","PUERTO TRIUNFO (ANT)",2
"3087","Medicina General","2022/07","SUBSIDIADO","ESS091","F","SAN FERNANDO",1
"3088","Medicina General","2022/07","SUBSIDIADO","ESS091","M","ANTIOQUIA",3
"3089","Medicina General","2022/07","SUBSIDIADO","ESS091","M","PUERTO BOYACA",375
"3090","Medicina General","2022/07","SUBSIDIADO","ESS091","M","PUERTO NARA (ANT)",1
"3091","Medicina General","2022/07","SUBSIDIADO","ESS091","M","PUERTO TRIUNFO (ANT)",2
"3092","Medicina General","2022/07","SUBSIDIADO","ESS133","F","PUERTO BOYACA",1
"3093","Medicina General","2022/07","SUBSIDIADO","ESS133","M","PUERTO BOYACA",2
"3094","Medicina General","2022/07","SUBSIDIADO","ESS207","F","PUERTO BOYACA",2
"3095","Medicina General","2022/07","VICUNLADO","15000","F","PUERTO BOYACA",2
"3096","Medicina General","2022/07","VICUNLADO","15000","M","CIMITARRA (SANTANDER)",1
"3097","Medicina General","2022/07","VICUNLADO","15000","M","PUERTO BOYACA",2
"3098","Medicina General","2022/08","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",7
"3099","Medicina General","2022/08","CONTRIBUTIVO","EPS037","M","PUERTO BOYACA",10
"3100","Medicina General","2022/08","ESPECIAL","EPS015","M","ANTIOQUIA",1
"3101","Medicina General","2022/08","ESPECIAL","FCM02","M","PUERTO BOYACA",1
"3102","Medicina General","2022/08","ESPECIAL","RES001","F","PUERTO BOYACA",4
"3103","Medicina General","2022/08","ESPECIAL","RES001","M","PUERTO BOYACA",5
"3104","Medicina General","2022/08","ESPECIAL","RES003","F","PUERTO BOYACA",2
"3105","Medicina General","2022/08","ESPECIAL","RES003","M","PUERTO BOYACA",1
"3106","Medicina General","2022/08","PARTICULAR","PARTIC","F","PUERTO BOYACA",5
"3107","Medicina General","2022/08","PARTICULAR","PARTIC","M","ANTIOQUIA",1
"3108","Medicina General","2022/08","PARTICULAR","PARTIC","M","PUERTO BOYACA",8
"3109","Medicina General","2022/08","SOAT Y ARL","13-24","F","PUERTO BOYACA",1
"3110","Medicina General","2022/08","SOAT Y ARL","13-7","M","PUERTO BOYACA",1
"3111","Medicina General","2022/08","SOAT Y ARL","14-07","M","PUERTO BOYACA",1
"3112","Medicina General","2022/08","SOAT Y ARL","14-11","M","PUERTO BOYACA",1
"3113","Medicina General","2022/08","SOAT Y ARL","14-19","F","PUERTO BOYACA",1
"3114","Medicina General","2022/08","SOAT Y ARL","14-28","M","PUERTO BOYACA",1
"3115","Medicina General","2022/08","SOAT Y ARL","14-4","M","PUERTO BOYACA",1
"3116","Medicina General","2022/08","SOAT Y ARL","AT1306","F","PUERTO BOYACA",1
"3117","Medicina General","2022/08","SOAT Y ARL","AT1306","M","PUERTO BOYACA",1
"3118","Medicina General","2022/08","SOAT Y ARL","AT1306","M","PUERTO TRIUNFO (ANT)",1
"3119","Medicina General","2022/08","SOAT Y ARL","AT1317","M","PUERTO BOYACA",2
"3120","Medicina General","2022/08","SOAT Y ARL","AT1329","F","PUERTO BOYACA",1
"3121","Medicina General","2022/08","SOAT Y ARL","AT1329","M","PUERTO BOYACA",1
"3122","Medicina General","2022/08","SOAT Y ARL","AT13O9","F","PUERTO BOYACA",1
"3123","Medicina General","2022/08","SOAT Y ARL","FFD001","F","PUERTO BOYACA",1
"3124","Medicina General","2022/08","SOAT Y ARL","TVT001","M","PUERTO BOYACA",1
"3125","Medicina General","2022/08","SUBSIDIADO","CCF007","F","PUERTO BOYACA",1
"3126","Medicina General","2022/08","SUBSIDIADO","CCF090","F","CIMITARRA (SANTANDER)",1
"3127","Medicina General","2022/08","SUBSIDIADO","CCF090","F","COCORNA",1
"3128","Medicina General","2022/08","SUBSIDIADO","CCF090","F","PUERTO BOYACA",74
"3129","Medicina General","2022/08","SUBSIDIADO","CCF090","F","PUERTO TRIUNFO (ANT)",2
"3130","Medicina General","2022/08","SUBSIDIADO","CCF090","M","CIMITARRA (SANTANDER)",1
"3131","Medicina General","2022/08","SUBSIDIADO","CCF090","M","PUERTO BOYACA",57
"3132","Medicina General","2022/08","SUBSIDIADO","CCF121","M","PUERTO BOYACA",1
"3133","Medicina General","2022/08","SUBSIDIADO","EPS002","F","PUERTO BOYACA",3
"3134","Medicina General","2022/08","SUBSIDIADO","EPS002","M","PUERTO BOYACA",1
"3135","Medicina General","2022/08","SUBSIDIADO","EPS005","F","PUERTO BOYACA",1
"3136","Medicina General","2022/08","SUBSIDIADO","EPS005","M","PUERTO BOYACA",1
"3137","Medicina General","2022/08","SUBSIDIADO","EPS008","F","PUERTO BOYACA",3
"3138","Medicina General","2022/08","SUBSIDIADO","EPS010","F","PUERTO BOYACA",8
"3139","Medicina General","2022/08","SUBSIDIADO","EPS010","M","PUERTO BOYACA",2
"3140","Medicina General","2022/08","SUBSIDIADO","EPS017","F","PUERTO BOYACA",6
"3141","Medicina General","2022/08","SUBSIDIADO","EPS017","M","PUERTO BOYACA",3
"3142","Medicina General","2022/08","SUBSIDIADO","EPS037","F","ANTIOQUIA",30
"3143","Medicina General","2022/08","SUBSIDIADO","EPS037","F","CIMITARRA (SANTANDER)",8
"3144","Medicina General","2022/08","SUBSIDIADO","EPS037","F","PUERTO BOYACA",2165
"3145","Medicina General","2022/08","SUBSIDIADO","EPS037","F","PUERTO NARA (ANT)",3
"3146","Medicina General","2022/08","SUBSIDIADO","EPS037","F","PUERTO TRIUNFO (ANT)",15
"3147","Medicina General","2022/08","SUBSIDIADO","EPS037","M","ANTIOQUIA",19
"3148","Medicina General","2022/08","SUBSIDIADO","EPS037","M","CIMITARRA (SANTANDER)",5
"3149","Medicina General","2022/08","SUBSIDIADO","EPS037","M","CUNDINAMARCA",1
"3150","Medicina General","2022/08","SUBSIDIADO","EPS037","M","LA DORADA (CALDAS)",2
"3151","Medicina General","2022/08","SUBSIDIADO","EPS037","M","PUERTO BOYACA",1416
"3152","Medicina General","2022/08","SUBSIDIADO","EPS037","M","PUERTO NARA (ANT)",1
"3153","Medicina General","2022/08","SUBSIDIADO","EPS037","M","PUERTO TRIUNFO (ANT)",21
"3154","Medicina General","2022/08","SUBSIDIADO","EPS039","F","PUERTO BOYACA",2
"3155","Medicina General","2022/08","SUBSIDIADO","EPS039","M","PUERTO BOYACA",2
"3156","Medicina General","2022/08","SUBSIDIADO","EPS040","M","PUERTO BOYACA",1
"3157","Medicina General","2022/08","SUBSIDIADO","EPSS40","F","PUERTO BOYACA",1
"3158","Medicina General","2022/08","SUBSIDIADO","ESS024","M","PUERTO BOYACA",2
"3159","Medicina General","2022/08","SUBSIDIADO","ESS053","F","PUERTO BOYACA",5
"3160","Medicina General","2022/08","SUBSIDIADO","ESS053","M","PUERTO BOYACA",2
"3161","Medicina General","2022/08","SUBSIDIADO","ESS091","F","ANTIOQUIA",5
"3162","Medicina General","2022/08","SUBSIDIADO","ESS091","F","PUERTO BOYACA",834
"3163","Medicina General","2022/08","SUBSIDIADO","ESS091","F","PUERTO TRIUNFO (ANT)",5
"3164","Medicina General","2022/08","SUBSIDIADO","ESS091","M","ANTIOQUIA",1
"3165","Medicina General","2022/08","SUBSIDIADO","ESS091","M","MANSANARES",1
"3166","Medicina General","2022/08","SUBSIDIADO","ESS091","M","PUERTO BOYACA",403
"3167","Medicina General","2022/08","SUBSIDIADO","ESS233","F","PUERTO BOYACA",39
"3168","Medicina General","2022/08","SUBSIDIADO","ESS233","M","PUERTO BOYACA",12
"3169","Medicina General","2022/08","VICUNLADO","15000","F","PUERTO BOYACA",1
"3170","Medicina General","2022/08","VICUNLADO","15000","M","PUERTO BOYACA",2
"3171","Medicina General","2022/09","CONTRIBUTIVO","CCF090","F","PUERTO BOYACA",18
"3172","Medicina General","2022/09","CONTRIBUTIVO","CCF090","F","PUERTO TRIUNFO (ANT)",1
"3173","Medicina General","2022/09","CONTRIBUTIVO","CCF090","M","PUERTO BOYACA",10
"3174","Medicina General","2022/09","CONTRIBUTIVO","CCF090","M","PUERTO TRIUNFO (ANT)",1
"3175","Medicina General","2022/09","CONTRIBUTIVO","EPS002","F","PUERTO BOYACA",2
"3176","Medicina General","2022/09","CONTRIBUTIVO","EPS002","M","PUERTO BOYACA",1
"3177","Medicina General","2022/09","CONTRIBUTIVO","EPS010","F","PUERTO BOYACA",3
"3178","Medicina General","2022/09","CONTRIBUTIVO","EPS010","M","PUERTO BOYACA",2
"3179","Medicina General","2022/09","CONTRIBUTIVO","EPS017","F","PUERTO BOYACA",4
"3180","Medicina General","2022/09","CONTRIBUTIVO","EPS017","M","PUERTO BOYACA",3
"3181","Medicina General","2022/09","CONTRIBUTIVO","EPS037","F","ANTIOQUIA",9
"3182","Medicina General","2022/09","CONTRIBUTIVO","EPS037","F","CIMITARRA (SANTANDER)",1
"3183","Medicina General","2022/09","CONTRIBUTIVO","EPS037","F","PUERTO BOYACA",674
"3184","Medicina General","2022/09","CONTRIBUTIVO","EPS037","F","PUERTO NARA (ANT)",1
"3185","Medicina General","2022/09","CONTRIBUTIVO","EPS037","F","PUERTO TRIUNFO (ANT)",7
"3186","Medicina General","2022/09","CONTRIBUTIVO","EPS037","M","ANTIOQUIA",9
"3187","Medicina General","2022/09","CONTRIBUTIVO","EPS037","M","CIMITARRA (SANTANDER)",1
"3188","Medicina General","2022/09","CONTRIBUTIVO","EPS037","M","PUERTO BOYACA",443
"3189","Medicina General","2022/09","CONTRIBUTIVO","EPS037","M","PUERTO NARA (ANT)",1
"3190","Medicina General","2022/09","CONTRIBUTIVO","EPS037","M","PUERTO TRIUNFO (ANT)",9
"3191","Medicina General","2022/09","CONTRIBUTIVO","ESS091","F","ANTIOQUIA",1
"3192","Medicina General","2022/09","CONTRIBUTIVO","ESS091","F","PUERTO BOYACA",38
"3193","Medicina General","2022/09","CONTRIBUTIVO","ESS091","M","PUERTO BOYACA",30
"3194","Medicina General","2022/09","ESPECIAL","RES001","F","PUERTO BOYACA",11
"3195","Medicina General","2022/09","ESPECIAL","RES001","M","BOGOTA",1
"3196","Medicina General","2022/09","ESPECIAL","RES001","M","PUERTO BOYACA",6
"3197","Medicina General","2022/09","ESPECIAL","RES01","F","PUERTO BOYACA",2
"3198","Medicina General","2022/09","ESPECIAL","RES01","M","PUERTO BOYACA",4
"3199","Medicina General","2022/09","ESPECIAL","RES011","F","PUERTO BOYACA",2
"3200","Medicina General","2022/09","PARTICULAR","PARTIC","F","PUERTO BOYACA",6
"3201","Medicina General","2022/09","PARTICULAR","PARTIC","F","PUERTO TRIUNFO (ANT)",1
"3202","Medicina General","2022/09","PARTICULAR","PARTIC","M","PUERTO BOYACA",6
"3203","Medicina General","2022/09","SOAT Y ARL","14-11","F","PUERTO BOYACA",1
"3204","Medicina General","2022/09","SOAT Y ARL","14-11","M","BOGOTA",1
"3205","Medicina General","2022/09","SOAT Y ARL","14-11","M","PUERTO TRIUNFO (ANT)",1
"3206","Medicina General","2022/09","SOAT Y ARL","14-28","M","PUERTO BOYACA",1
"3207","Medicina General","2022/09","SOAT Y ARL","14-4","F","PUERTO TRIUNFO (ANT)",1
"3208","Medicina General","2022/09","SOAT Y ARL","1429","M","PUERTO TRIUNFO (ANT)",1
"3209","Medicina General","2022/09","SOAT Y ARL","AT1306","M","PUERTO BOYACA",1
"3210","Medicina General","2022/09","SOAT Y ARL","AT1317","F","PUERTO BOYACA",1
"3211","Medicina General","2022/09","SOAT Y ARL","AT1317","M","PUERTO BOYACA",3
"3212","Medicina General","2022/09","SOAT Y ARL","AT1317","M","PUERTO TRIUNFO (ANT)",1
"3213","Medicina General","2022/09","SOAT Y ARL","AT1329","F","PUERTO BOYACA",1
"3214","Medicina General","2022/09","SOAT Y ARL","AT1329","M","PUERTO BOYACA",3
"3215","Medicina General","2022/09","SOAT Y ARL","AT1329","M","PUERTO NARA (ANT)",1
"3216","Medicina General","2022/09","SOAT Y ARL","AT1329","M","PUERTO TRIUNFO (ANT)",1
"3217","Medicina General","2022/09","SOAT Y ARL","AT13O9","M","PUERTO BOYACA",1
"3218","Medicina General","2022/09","SOAT Y ARL","ESD018","F","PUERTO BOYACA",1
"3219","Medicina General","2022/09","SOAT Y ARL","ESD018","M","PUERTO BOYACA",1
"3220","Medicina General","2022/09","SOAT Y ARL","FFD001","M","PUERTO BOYACA",1
"3221","Medicina General","2022/09","SOAT Y ARL","RP1429","M","PUERTO BOYACA",1
"3222","Medicina General","2022/09","SUBSIDIADO","CCF090","F","CIMITARRA (SANTANDER)",1
"3223","Medicina General","2022/09","SUBSIDIADO","CCF090","F","PUERTO BOYACA",74
"3224","Medicina General","2022/09","SUBSIDIADO","CCF090","M","ANTIOQUIA",1
"3225","Medicina General","2022/09","SUBSIDIADO","CCF090","M","PUERTO BOYACA",33
"3226","Medicina General","2022/09","SUBSIDIADO","EPS002","M","PUERTO BOYACA",1
"3227","Medicina General","2022/09","SUBSIDIADO","EPS005","F","PUERTO BOYACA",3
"3228","Medicina General","2022/09","SUBSIDIADO","EPS005","M","PUERTO BOYACA",4
"3229","Medicina General","2022/09","SUBSIDIADO","EPS010","F","PUERTO BOYACA",2
"3230","Medicina General","2022/09","SUBSIDIADO","EPS010","M","PUERTO BOYACA",1
"3231","Medicina General","2022/09","SUBSIDIADO","EPS017","F","PUERTO BOYACA",3
"3232","Medicina General","2022/09","SUBSIDIADO","EPS017","M","PUERTO BOYACA",4
"3233","Medicina General","2022/09","SUBSIDIADO","EPS037","F","ANTIOQUIA",4
"3234","Medicina General","2022/09","SUBSIDIADO","EPS037","F","CARTAGENA",1
"3235","Medicina General","2022/09","SUBSIDIADO","EPS037","F","CIMITARRA (SANTANDER)",3
"3236","Medicina General","2022/09","SUBSIDIADO","EPS037","F","PUERTO BOYACA",1486
"3237","Medicina General","2022/09","SUBSIDIADO","EPS037","F","PUERTO SALGAR",1
"3238","Medicina General","2022/09","SUBSIDIADO","EPS037","F","PUERTO TRIUNFO (ANT)",9
"3239","Medicina General","2022/09","SUBSIDIADO","EPS037","M","ANTIOQUIA",10
"3240","Medicina General","2022/09","SUBSIDIADO","EPS037","M","BOGOTA",1
"3241","Medicina General","2022/09","SUBSIDIADO","EPS037","M","CIMITARRA (SANTANDER)",2
"3242","Medicina General","2022/09","SUBSIDIADO","EPS037","M","PUERTO BOYACA",861
"3243","Medicina General","2022/09","SUBSIDIADO","EPS037","M","PUERTO NARA (ANT)",1
"3244","Medicina General","2022/09","SUBSIDIADO","EPS037","M","PUERTO SALGAR",1
"3245","Medicina General","2022/09","SUBSIDIADO","EPS037","M","PUERTO TRIUNFO (ANT)",9
"3246","Medicina General","2022/09","SUBSIDIADO","EPS038","F","PUERTO BOYACA",1
"3247","Medicina General","2022/09","SUBSIDIADO","ESS091","F","ANTIOQUIA",2
"3248","Medicina General","2022/09","SUBSIDIADO","ESS091","F","PUERTO BOYACA",749
"3249","Medicina General","2022/09","SUBSIDIADO","ESS091","F","PUERTO TRIUNFO (ANT)",9
"3250","Medicina General","2022/09","SUBSIDIADO","ESS091","M","ANTIOQUIA",4
"3251","Medicina General","2022/09","SUBSIDIADO","ESS091","M","PUERTO BOYACA",345
"3252","Medicina General","2022/09","SUBSIDIADO","ESS091","M","PUERTO NARA (ANT)",1
"3253","Medicina General","2022/09","SUBSIDIADO","FNP001","F","PUERTO BOYACA",1
"3254","Medicina General","2022/09","VICUNLADO","15000","F","PUERTO BOYACA",3
"3255","Medicina General","2022/09","VICUNLADO","15000","M","PUERTO BOYACA",2
"3256","Medicina General","2022/10","CONTRIBUTIVO","CCF090","F","PTO BOYACA",3
"3257","Medicina General","2022/10","CONTRIBUTIVO","CCF090","F","PUERO BOYACA",1
"3258","Medicina General","2022/10","CONTRIBUTIVO","CCF090","F","PUERTO BOYACA",18
"3259","Medicina General","2022/10","CONTRIBUTIVO","CCF090","F","PUERTO TRIUNFO",1
"3260","Medicina General","2022/10","CONTRIBUTIVO","CCF090","M","PTO BOPYACA",1
"3261","Medicina General","2022/10","CONTRIBUTIVO","CCF090","M","PTO BOYACA",3
"3262","Medicina General","2022/10","CONTRIBUTIVO","CCF090","M","PUERTO BOYACA",11
"3263","Medicina General","2022/10","SOAT Y ARL","RP1425","F","PUERTO BOYACA",1
"3264","Medicina General","2022/10","SUBSIDIADO","AINCAU","F","PUERTO BOYACA",1
"3265","Medicina General","2022/10","SUBSIDIADO","CCF090","F","COCORNA",1
"3266","Medicina General","2022/10","SUBSIDIADO","CCF090","F","PTO BOYACA",8
"3267","Medicina General","2022/10","SUBSIDIADO","CCF090","F","PUERTO BOYACA",26
"3268","Medicina General","2022/10","SUBSIDIADO","CCF090","F","PUERTO TRIUNFO",1
"3269","Medicina General","2022/10","SUBSIDIADO","CCF090","F","PUERTP BOYACA",1
"3270","Medicina General","2022/10","SUBSIDIADO","CCF090","M","PTO BOYACA",5
"3271","Medicina General","2022/10","SUBSIDIADO","CCF090","M","PUERTO BOYACA",16
"3272","Medicina General","2022/10","SUBSIDIADO","CCF090","M","PUERTO PERALES",1
"3273","Medicina General","2022/10","SUBSIDIADO","CCF090","M","PUERTO TRIUNFO",1
"3274","Medicina General","2022/10","SUBSIDIADO","CCF090","M","VREDA PALAGUA",1
"3275","Medicina General","2022/10","SUBSIDIADO","CCF121","F","ANTIOQUIA",1
"3276","Medicina General","2022/10","SUBSIDIADO","CCF121","M","PUERTO BOYACA",1
"3277","Medicina General","2022/10","SUBSIDIADO","EPS008","F","PUERTO BOYACA",2
"3278","Medicina General","2022/10","SUBSIDIADO","EPS008","M","PTO BOYACA",1
"3279","Medicina General","2022/10","SUBSIDIADO","EPS016","F","PUERTO BOYACA",1
"3280","Medicina General","2022/10","SUBSIDIADO","EPS039","F","PUERTO BOYACA",3
"3281","Medicina General","2022/10","SUBSIDIADO","EPS039","M","BOGOTA",1
"3282","Medicina General","2022/10","SUBSIDIADO","EPS039","M","PUERTO BOYACA",1
"3283","Medicina General","2022/10","SUBSIDIADO","EPS040","F","PUERTO BOYACA",3
"3284","Medicina General","2022/10","SUBSIDIADO","ESS024","M","PUERTO BOYACA",1
"3285","Medicina General","2022/10","SUBSIDIADO","ESS053","F","PTO BOYACA",2
"3286","Medicina General","2022/10","SUBSIDIADO","ESS053","F","PUERTO BOYACA",1
"3287","Medicina General","2022/10","SUBSIDIADO","ESS053","M","PUERTO BOYACA",1
"3288","Medicina General","2022/10","SUBSIDIADO","ESS207","F","PUERTO BOYACA",2
"3289","Medicina General","2022/10","SUBSIDIADO","ESS207","M","PUERTO BOYACA",1
"3290","Medicina General Obstetricia","2022/01","CONTRIBUTIVO","CCF121","F","ANTIOQUIA",1
"3291","Medicina General Obstetricia","2022/01","CONTRIBUTIVO","EPS005","F","PUERTO BOYACA",1
"3292","Medicina General Obstetricia","2022/01","CONTRIBUTIVO","EPS010","M","PUERTO BOYACA",1
"3293","Medicina General Obstetricia","2022/01","CONTRIBUTIVO","EPS022","F","PUERTO BOYACA",1
"3294","Medicina General Obstetricia","2022/01","CONTRIBUTIVO","EPS037","F","ANTIOQUIA",3
